id,race,days_b_screening_arrest,c_charge_degree,is_recid,score_text
6937,Caucasian,-1,F,0,1
6939,Caucasian,-4,F,0,1
6941,African-American,-24,F,1,1
6943,African-American,-1,F,1,1
6944,Caucasian,-1,M,0,1
6946,African-American,-1,F,1,2
6947,African-American,-1,F,1,2
6948,African-American,0,F,0,2
6949,Caucasian,0,M,1,1
6950,Caucasian,-1,F,0,2
6952,African-American,-1,F,0,2
6955,African-American,-1,F,1,3
6957,African-American,-1,F,1,3
6959,Hispanic,0,F,0,1
6960,African-American,-1,F,0,1
6961,African-American,-1,M,1,3
6963,Caucasian,-1,F,0,1
6965,Other,-1,F,0,1
6967,Caucasian,-1,M,0,1
6968,African-American,-1,F,1,2
6971,African-American,-1,F,1,2
6975,African-American,0,F,1,3
6976,Caucasian,-1,M,0,1
6977,Asian,-1,F,1,1
6979,Caucasian,0,M,0,1
6980,African-American,-1,F,1,3
6981,Caucasian,-3,F,1,1
6982,Hispanic,-2,F,1,1
6983,African-American,-5,M,0,1
6986,Hispanic,-1,M,0,2
6988,Hispanic,149,F,0,2
6989,Caucasian,500,F,1,1
6990,African-American,-66,M,0,2
6991,African-American,-1,F,1,1
6996,African-American,-1,M,1,2
6997,African-American,0,M,1,1
6998,Hispanic,79,F,1,2
6999,African-American,0,F,0,1
7003,African-American,-1,M,1,1
7004,Caucasian,-1,F,0,2
7005,African-American,,F,0,3
7006,Caucasian,22,F,1,3
7007,African-American,-1,F,0,1
7008,African-American,-1,M,1,3
7009,African-American,235,F,1,2
7010,African-American,0,F,1,1
7011,African-American,-1,M,0,2
7012,African-American,-1,F,0,1
7015,Caucasian,0,F,0,1
7020,Caucasian,-1,F,1,1
7022,African-American,0,M,1,1
7023,Caucasian,-1,F,0,2
7024,Caucasian,-1,F,0,2
7025,African-American,0,M,1,1
7026,African-American,-1,F,0,1
7027,African-American,-1,M,1,1
7028,Caucasian,-1,F,1,1
7029,African-American,0,M,1,3
7030,Other,-1,F,0,1
7032,Caucasian,-3,M,0,1
7033,African-American,0,F,1,2
7034,Caucasian,3,F,1,1
7036,Hispanic,0,M,1,1
7037,African-American,-1,F,1,3
7039,Caucasian,-2,F,1,1
7040,Caucasian,0,F,0,3
7041,African-American,0,F,1,2
7042,African-American,410,F,1,3
7043,African-American,-1,F,0,1
7044,African-American,0,F,0,2
7045,Caucasian,-125,F,1,2
7047,Native American,-1,M,0,2
7048,African-American,-1,M,1,1
7050,Hispanic,,M,0,1
7051,African-American,-1,F,0,1
7052,Caucasian,-87,F,0,1
7053,African-American,-1,F,0,1
7054,Caucasian,-1,M,0,1
7055,Caucasian,,F,0,2
7058,African-American,,M,0,2
7060,African-American,-1,F,0,3
7061,Caucasian,-1,M,1,2
7063,African-American,-40,M,1,1
7064,African-American,-1,M,1,1
7067,Caucasian,0,F,1,3
7068,Caucasian,-41,F,0,1
7070,African-American,-64,F,0,2
7073,African-American,67,M,1,3
7074,Caucasian,-1,M,1,3
7076,Caucasian,0,M,1,1
7077,African-American,-1,F,1,3
7078,African-American,-50,F,1,3
7079,Caucasian,-1,F,0,2
7080,Caucasian,-1,M,0,1
7082,Hispanic,-1,F,0,2
7084,Caucasian,-3,F,0,2
7086,African-American,160,M,1,3
7087,Other,0,F,0,1
7092,Caucasian,-1,F,0,1
7093,African-American,-66,F,0,1
7095,Hispanic,-2,M,0,2
7097,African-American,-230,F,0,3
7098,African-American,-1,F,1,2
7099,African-American,-1,F,0,1
7100,African-American,-1,M,1,3
7101,Caucasian,-1,F,0,2
7103,Other,-40,F,1,2
7104,Caucasian,0,M,1,2
7105,African-American,-1,F,1,3
7107,African-American,-20,F,1,2
7108,African-American,,M,1,2
7109,Caucasian,-1,F,0,2
7110,Caucasian,,F,0,1
7111,Caucasian,-1,M,1,1
7112,African-American,-1,M,1,2
7114,African-American,-1,F,1,1
7116,African-American,-1,F,1,3
7117,Caucasian,-1,F,1,1
7119,African-American,0,M,0,2
7120,Caucasian,-29,F,1,1
7121,Asian,-1,F,0,1
7123,African-American,-1,M,1,1
7124,Caucasian,85,M,1,1
7125,African-American,0,F,1,2
7126,Caucasian,-1,M,0,1
7127,Other,-1,M,0,2
7130,Caucasian,-1,F,1,1
7131,African-American,-1,F,1,1
7135,Caucasian,-176,F,0,1
7136,African-American,0,F,1,3
7139,African-American,-1,F,0,1
7140,African-American,,M,1,2
7141,Caucasian,-1,F,0,1
7142,Other,-1,F,0,1
7143,African-American,-1,F,0,1
7144,African-American,-1,M,0,3
7145,African-American,-1,F,1,1
7148,Hispanic,0,F,0,2
7149,Caucasian,-8,F,1,1
7150,African-American,-1,M,1,3
7151,African-American,186,F,1,3
7153,African-American,-1,M,0,1
7154,Caucasian,-1,M,0,1
7156,African-American,-1,F,0,1
7157,Hispanic,-1,M,0,1
7158,Caucasian,-1,F,1,2
7159,Hispanic,-1,F,0,1
7160,African-American,0,F,1,2
7162,African-American,0,F,1,2
7163,African-American,-1,M,1,1
7164,Caucasian,-1,F,0,1
7166,African-American,-3,F,0,2
7167,African-American,-1,M,0,2
7170,Caucasian,0,F,1,2
7171,Caucasian,-1,F,0,1
7173,Other,,F,0,3
7175,African-American,-37,F,1,3
7176,Caucasian,0,F,0,1
7177,Hispanic,-1,M,0,1
7178,African-American,-1,F,1,2
7180,Hispanic,-1,M,0,1
7183,African-American,,F,0,3
7184,African-American,-1,F,1,3
7185,Hispanic,-1,F,0,1
7186,Caucasian,-1,F,0,1
7187,African-American,-1,M,1,3
7188,African-American,,M,0,1
7189,Caucasian,-1,M,1,1
7190,Hispanic,-1,F,1,1
7192,Other,-1,F,0,1
7194,African-American,,M,1,3
7196,African-American,-1,F,1,1
7197,Caucasian,-5,F,0,2
7198,African-American,-1,F,1,2
7199,African-American,-1,F,0,2
7200,African-American,-1,F,0,2
7202,African-American,,F,0,3
7203,African-American,-1,F,0,1
7204,Caucasian,-1,M,0,1
7205,Caucasian,-1,F,1,3
7206,Hispanic,-1,F,1,1
7210,African-American,-1,F,0,3
7211,African-American,0,M,1,2
7214,African-American,-1,M,1,1
7216,African-American,-1,F,1,3
7217,Caucasian,-126,F,0,2
7218,African-American,,M,0,1
7219,African-American,-1,F,0,1
7222,Caucasian,-22,F,1,2
7223,African-American,-1,F,0,1
7224,African-American,-1,F,1,1
7225,African-American,-1,F,1,2
7226,Caucasian,-1,F,1,1
7227,Caucasian,-1,F,0,1
7228,Caucasian,0,F,1,1
7231,African-American,-1,M,0,2
7233,African-American,82,F,1,3
7234,Hispanic,0,F,0,2
7235,Caucasian,-43,F,0,2
7236,Hispanic,-112,F,0,1
7237,Caucasian,0,M,0,1
7238,Caucasian,0,M,0,1
7239,Other,-1,M,1,1
7240,African-American,-1,M,0,1
7241,African-American,418,F,1,2
7242,African-American,-1,M,0,1
7243,African-American,-1,M,1,1
7245,African-American,-1,M,1,3
7246,Caucasian,-1,F,0,1
7247,African-American,0,F,1,2
7249,African-American,0,F,0,2
7250,African-American,,F,0,1
7252,African-American,-1,F,1,3
7253,African-American,212,M,1,3
7254,Caucasian,-1,F,1,1
7255,African-American,0,M,1,2
7257,Caucasian,-1,F,1,1
7258,African-American,0,F,1,2
7259,Caucasian,-1,M,0,2
7260,Hispanic,-1,F,1,1
7263,Caucasian,,F,0,2
7264,Caucasian,-37,M,1,2
7265,African-American,-28,M,0,2
7266,Caucasian,-1,F,0,1
7268,African-American,-101,F,0,2
7269,Caucasian,-5,M,0,1
7271,Caucasian,-1,M,0,1
7272,African-American,-1,F,0,2
7275,Caucasian,-1,M,0,1
7276,Caucasian,-1,M,0,1
7278,African-American,-42,F,1,3
7279,African-American,-1,M,1,1
7280,African-American,-1,M,1,2
7281,Caucasian,-1,M,0,1
7283,African-American,-23,M,0,3
7284,Caucasian,0,F,0,2
7285,African-American,-1,F,1,2
7286,Caucasian,0,F,0,2
7288,African-American,-1,F,1,2
7289,African-American,0,F,1,3
7291,African-American,,F,0,2
7292,African-American,0,F,0,3
7293,African-American,-1,M,0,3
7294,Other,0,F,1,3
7296,Other,-1,M,0,1
7298,African-American,-1,F,0,1
7299,African-American,-1,F,1,3
7300,Caucasian,-60,F,0,3
7301,African-American,-1,F,1,2
7302,African-American,-1,F,1,3
7304,Caucasian,-1,F,0,1
7305,Other,-1,F,1,1
7308,Caucasian,-23,F,1,1
7310,Caucasian,0,F,1,1
7311,Hispanic,0,M,0,1
7312,Caucasian,0,F,1,3
7315,African-American,-1,M,1,2
7316,Hispanic,,M,0,1
7317,African-American,-1,F,0,2
7318,African-American,,F,0,1
7319,Caucasian,0,M,1,1
7320,Caucasian,-1,F,1,3
7321,African-American,-1,F,0,2
7322,Other,-1,F,1,1
7323,African-American,29,F,1,2
7324,Caucasian,-1,F,0,1
7326,African-American,-1,F,1,3
7327,African-American,-1,M,1,1
7328,African-American,55,F,1,2
7330,African-American,-1,F,1,1
7331,Caucasian,-1,F,1,2
7332,Other,-1,F,1,1
7334,African-American,0,F,1,3
7335,African-American,0,F,1,2
7337,Other,-1,F,0,1
7338,African-American,14,F,1,3
7339,African-American,-1,M,1,2
7340,Caucasian,-1,F,1,1
7341,African-American,0,M,1,2
7342,Caucasian,-1,F,1,1
7343,Caucasian,-1,F,0,1
7344,African-American,-1,F,1,2
7345,African-American,0,F,1,1
7347,African-American,-1,F,0,2
7348,African-American,0,M,0,1
7351,Hispanic,0,F,0,2
7354,Caucasian,-1,M,0,1
7355,Caucasian,-3,M,0,1
7356,Native American,-1,M,1,2
7358,Other,-1,F,0,1
7359,Caucasian,-1,F,0,1
7360,Caucasian,-96,F,0,1
7361,Hispanic,,F,0,1
7362,African-American,-1,M,1,3
7365,Caucasian,-1,F,0,1
7368,African-American,148,M,0,3
7369,African-American,-1,F,1,2
7370,African-American,-1,M,1,2
7373,African-American,-1,F,1,3
7375,African-American,-1,M,1,1
7380,African-American,-1,M,1,2
7381,African-American,0,F,0,2
7382,African-American,0,F,1,2
7383,Caucasian,-1,F,1,1
7384,African-American,,F,0,2
7385,Caucasian,-2,F,1,1
7386,African-American,-1,F,1,2
7387,Caucasian,-1,F,0,2
7388,Asian,-1,M,0,1
7391,African-American,-1,F,1,3
7392,African-American,-1,F,0,1
7393,African-American,-1,M,1,3
7394,Caucasian,-99,F,0,1
7395,African-American,-1,F,1,3
7396,Hispanic,-2,M,0,1
7399,Other,0,F,0,1
7400,African-American,-1,M,0,1
7402,Caucasian,-1,M,1,2
7403,African-American,108,F,1,2
7405,Caucasian,-1,M,1,3
7406,African-American,0,F,1,3
7409,African-American,-32,F,1,1
7410,Caucasian,-1,F,0,1
7411,African-American,-1,M,1,3
7412,Caucasian,-1,F,1,1
7413,African-American,-1,F,1,2
7416,Hispanic,0,M,0,1
7417,Caucasian,-1,F,0,2
7419,African-American,0,F,0,2
7420,Caucasian,-1,F,1,1
7421,Caucasian,-1,M,0,1
7422,African-American,0,F,0,1
7423,African-American,-1,F,1,2
7424,African-American,0,F,0,1
7425,African-American,-1,F,0,1
7426,African-American,-1,F,0,2
7427,African-American,0,M,1,3
7429,Caucasian,-2,M,1,3
7432,Caucasian,0,F,0,2
7434,African-American,-163,F,0,1
7435,African-American,-3,F,0,1
7437,Caucasian,11,F,1,3
7439,African-American,-1,F,1,1
7440,African-American,0,F,0,2
7441,Other,-1,F,1,1
7442,Other,-1,F,1,2
7443,African-American,-1,M,0,1
7444,African-American,0,F,1,2
7445,Hispanic,-1,F,1,3
7446,Caucasian,-1,F,0,1
7447,African-American,-1,M,1,2
7448,African-American,0,F,0,1
7449,African-American,-1,F,1,3
7450,African-American,-1,M,1,3
7451,Caucasian,,M,0,1
7454,African-American,-17,M,1,1
7455,African-American,-1,F,0,2
7457,African-American,-1,F,1,2
7459,African-American,-1,F,1,3
7460,Hispanic,-1,M,1,2
7462,Caucasian,-2,M,1,1
7464,African-American,-2,F,1,2
7465,Caucasian,-1,F,0,1
7466,Caucasian,0,M,0,1
7467,Other,-1,M,0,1
7468,Caucasian,-1,F,1,2
7469,African-American,0,F,1,2
7472,Caucasian,-1,M,0,1
7475,Caucasian,-42,M,0,1
7476,African-American,-1,M,0,1
7477,African-American,0,F,0,3
7478,African-American,-4,F,1,2
7479,Caucasian,-1,F,0,3
7480,Caucasian,-42,F,0,1
7481,Caucasian,-1,F,1,3
7482,African-American,0,M,1,1
7484,African-American,-1,F,1,2
7485,Hispanic,,M,1,1
7487,Caucasian,-1,F,0,2
7488,African-American,-1,F,1,3
7490,African-American,-1,M,0,2
7493,African-American,-1,F,1,2
7495,Caucasian,-8,M,1,3
7496,Caucasian,0,F,0,3
7497,African-American,-1,F,1,3
7499,Caucasian,-22,M,1,1
7500,African-American,-13,F,0,1
7502,Caucasian,-1,F,1,1
7503,African-American,-1,F,0,1
7508,Hispanic,-1,M,0,1
7510,African-American,-1,F,0,1
7511,African-American,-1,F,1,2
7513,African-American,-1,F,1,2
7514,Caucasian,-4,F,0,2
7515,African-American,-10,F,1,3
7516,African-American,-1,M,1,3
7517,African-American,0,M,0,1
7519,African-American,-1,F,0,2
7520,Caucasian,,M,0,2
7522,African-American,-1,F,1,1
7523,African-American,-1,F,1,1
7524,Hispanic,-3,F,0,1
7525,Caucasian,-60,F,0,1
7526,Caucasian,-1,M,1,1
7530,African-American,-1,M,0,3
7531,African-American,0,F,1,1
7534,Caucasian,-4,F,1,1
7535,African-American,,F,1,1
7536,Caucasian,-4,F,0,1
7537,Hispanic,0,F,1,1
7538,African-American,,F,0,1
7540,African-American,-1,F,1,3
7541,Caucasian,-1,M,0,1
7542,African-American,-1,F,1,3
7543,Hispanic,-2,F,1,3
7545,Caucasian,-1,F,0,2
7546,Caucasian,0,M,1,3
7547,Caucasian,-1,F,0,1
7548,African-American,-1,F,0,1
7551,African-American,-1,M,1,1
7552,Hispanic,,F,1,2
7553,Other,-1,M,0,2
7555,Caucasian,-1,M,0,1
7556,Caucasian,0,M,0,2
7559,Caucasian,-1,F,0,1
7560,Caucasian,-24,F,1,2
7561,Caucasian,0,F,0,3
7562,African-American,-1,F,0,2
7563,Caucasian,-5,M,0,1
7564,Caucasian,-58,F,0,1
7567,African-American,-51,M,0,2
7568,African-American,,M,1,2
7570,African-American,-1,F,0,1
7571,African-American,0,F,0,1
7572,Caucasian,-1,M,1,2
7573,African-American,-1,F,1,3
7574,Caucasian,,M,0,1
7576,African-American,0,F,1,3
7577,Hispanic,-3,M,0,1
7578,African-American,-17,M,0,1
7580,Caucasian,-39,F,1,3
7581,African-American,0,M,1,1
7585,Other,-1,M,0,1
7586,Other,-1,F,0,1
7587,African-American,29,M,1,3
7588,Hispanic,-79,F,1,1
7589,African-American,-1,F,1,1
7591,African-American,-1,F,1,3
7593,Hispanic,0,F,1,1
7595,Hispanic,-1,M,0,1
7596,African-American,-26,F,0,1
7597,Other,-1,M,0,1
7602,African-American,0,F,1,2
7603,Other,-1,F,0,1
7604,Caucasian,-1,M,0,1
7605,African-American,0,M,1,1
7606,Caucasian,-1,M,1,2
7607,African-American,-1,F,0,1
7611,Caucasian,-1,F,1,2
7612,Caucasian,-1,M,1,1
7613,Hispanic,-12,F,0,1
7615,African-American,0,F,0,1
7618,Other,-1,F,0,1
7620,African-American,-1,F,0,1
7622,African-American,-1,F,1,3
7624,Caucasian,35,F,1,2
7625,Other,-1,M,1,1
7631,Caucasian,-1,F,1,2
7634,African-American,0,F,0,1
7635,Caucasian,-4,M,0,1
7636,African-American,-1,M,0,1
7637,Hispanic,-1,F,0,1
7638,Hispanic,0,M,1,1
7639,African-American,0,F,0,1
7640,Caucasian,-9,F,1,2
7642,African-American,-114,F,1,2
7644,African-American,-1,F,0,3
7645,African-American,-1,F,1,1
7647,African-American,0,F,0,1
7648,African-American,-1,M,0,1
7649,African-American,-1,F,1,1
7650,Caucasian,-1,F,1,1
7651,Other,-1,F,0,1
7652,African-American,0,F,1,3
7653,African-American,-1,F,1,2
7654,African-American,-1,F,0,1
7655,Other,-1,F,0,1
7656,Hispanic,,F,0,1
7657,Hispanic,-83,F,0,1
7659,Caucasian,-4,F,0,1
7660,African-American,-1,F,0,1
7661,Caucasian,-1,F,1,3
7663,Caucasian,-2,F,0,1
7667,Caucasian,-1,M,0,1
7668,Hispanic,0,M,0,1
7669,African-American,0,M,0,1
7670,African-American,-1,F,1,2
7672,Other,-1,M,0,1
7673,African-American,-1,F,0,1
7674,African-American,-1,M,1,2
7675,Caucasian,-1,F,1,2
7676,Caucasian,317,M,1,1
7677,Caucasian,-6,M,0,1
7678,African-American,-1,F,1,2
7679,Caucasian,-1,M,1,1
7680,Caucasian,-80,F,0,1
7681,Other,-2,F,0,1
7682,African-American,-140,F,0,3
7683,African-American,-1,F,1,2
7685,Other,0,M,0,1
7686,Other,-21,F,0,1
7688,African-American,-1,F,0,3
7689,African-American,-1,F,1,3
7690,Caucasian,-1,F,1,1
7692,Caucasian,0,M,0,1
7693,African-American,-1,F,1,2
7694,African-American,0,M,0,1
7697,African-American,-1,M,0,1
7698,African-American,0,F,1,3
7699,African-American,0,F,1,1
7700,African-American,0,F,1,3
7703,African-American,-1,F,1,2
7704,African-American,0,F,0,2
7705,Caucasian,-12,F,0,1
7706,Hispanic,-3,M,0,1
7707,Hispanic,-1,F,1,1
7710,Caucasian,-1,F,1,3
7711,African-American,-1,F,0,1
7712,African-American,0,M,0,2
7714,African-American,0,F,1,1
7717,African-American,-1,F,1,2
7720,African-American,-1,M,1,1
7721,African-American,-1,F,1,2
7722,African-American,0,F,1,3
7723,Hispanic,-1,F,0,1
7725,African-American,0,M,0,1
7726,Caucasian,-1,M,0,1
7728,African-American,0,F,1,3
7729,Hispanic,0,F,0,1
7730,Caucasian,-1,M,1,1
7732,African-American,,M,1,1
7733,African-American,-1,M,1,1
7734,African-American,0,F,1,1
7735,Caucasian,-30,M,0,1
7736,African-American,-12,F,1,1
7737,Caucasian,-1,F,0,1
7738,Caucasian,-1,F,0,1
7740,African-American,0,M,0,2
7741,African-American,-1,F,1,2
7742,Hispanic,-1,F,1,2
7744,Caucasian,-1,M,1,1
7745,Caucasian,-1,F,0,2
7747,Hispanic,44,M,0,2
7752,Caucasian,-1,F,1,2
7753,African-American,-1,M,0,1
7754,Caucasian,0,M,1,1
7756,Other,-1,F,1,3
7757,Hispanic,-1,M,0,1
7758,Other,-1,F,1,1
7759,African-American,0,F,1,2
7760,African-American,-1,F,1,3
7762,Caucasian,-1,M,1,2
7763,African-American,-1,F,0,1
7765,Hispanic,-40,F,1,2
7766,Caucasian,-1,F,1,2
7768,Caucasian,-11,M,0,1
7770,African-American,-1,F,0,2
7772,African-American,0,F,1,2
7774,Caucasian,-1,M,1,3
7775,African-American,0,F,0,1
7780,African-American,-26,M,1,1
7781,African-American,27,F,1,3
7785,African-American,-1,F,1,3
7786,African-American,-1,F,0,2
7788,African-American,-1,F,1,2
7790,African-American,-1,F,1,3
7791,African-American,-1,M,1,3
7792,African-American,-1,F,0,2
7793,Hispanic,-1,F,1,3
7794,Caucasian,-1,M,0,1
7796,African-American,-1,F,1,3
7797,Caucasian,235,M,1,1
7799,African-American,-1,M,1,3
7800,African-American,-47,F,0,1
7802,Hispanic,,M,1,1
7804,African-American,-1,F,1,2
7806,Caucasian,-1,M,1,1
7807,Caucasian,-1,F,1,3
7808,African-American,-1,F,1,1
7809,Caucasian,-2,F,1,2
7811,Caucasian,-1,M,0,1
7812,African-American,0,M,1,3
7813,African-American,-1,F,0,2
7815,Caucasian,5,M,1,2
7817,Hispanic,-1,M,0,1
7818,Caucasian,0,F,0,2
7819,African-American,-24,M,1,3
7820,African-American,-1,M,1,1
7821,Caucasian,-1,F,0,3
7823,Caucasian,-1,F,1,3
7825,African-American,-9,F,1,3
7830,African-American,-1,F,1,2
7832,African-American,0,M,1,2
7834,African-American,-17,F,0,1
7835,African-American,-1,M,1,1
7837,Caucasian,0,F,0,1
7838,African-American,-1,M,1,1
7840,Caucasian,-36,F,0,1
7842,African-American,-28,F,0,1
7843,Caucasian,0,M,0,1
7846,Hispanic,-1,F,1,2
7847,Caucasian,0,M,0,1
7848,Caucasian,-1,F,0,2
7850,Hispanic,-1,F,1,1
7851,Hispanic,0,F,0,1
7852,Caucasian,-62,M,1,2
7853,African-American,-1,M,1,1
7856,Caucasian,-2,F,1,2
7859,Other,-1,F,1,2
7862,Hispanic,-1,F,1,1
7864,African-American,-1,F,0,1
7865,African-American,-98,F,1,2
7867,African-American,-13,F,0,1
7868,African-American,-3,F,0,1
7869,African-American,-2,F,1,2
7870,Hispanic,-1,F,0,1
7871,African-American,-1,F,1,1
7874,Caucasian,0,F,1,1
7875,African-American,,F,1,3
7881,African-American,-1,M,0,1
7882,Caucasian,621,F,1,1
7884,Caucasian,-1,F,1,1
7889,Caucasian,-1,F,1,1
7890,African-American,0,M,0,3
7891,African-American,-1,M,1,1
7894,African-American,-1,F,0,3
7895,Caucasian,-1,M,0,1
7896,African-American,-1,F,1,2
7897,Caucasian,-1,M,1,2
7898,African-American,-1,F,0,1
7900,African-American,70,F,1,3
7901,Caucasian,39,M,1,2
7902,Caucasian,-1,M,0,1
7903,African-American,0,M,0,1
7904,African-American,-1,M,0,3
7905,Other,-1,F,0,1
7906,African-American,-1,F,1,2
7908,African-American,-1,F,1,3
7909,African-American,-1,F,0,1
7910,African-American,-1,M,0,1
7912,Caucasian,-1,F,1,1
7913,African-American,-1,M,0,3
7914,Caucasian,-1,M,0,1
7915,African-American,0,F,0,1
7916,African-American,0,F,0,2
7917,African-American,-55,F,0,3
7919,African-American,0,F,1,3
7920,African-American,0,F,0,1
7922,African-American,0,F,0,2
7923,Caucasian,-1,F,1,2
7928,Caucasian,0,F,0,2
7929,African-American,-49,F,0,1
7930,Caucasian,-1,M,1,2
7931,African-American,-1,M,0,1
7932,African-American,-3,M,0,1
7935,Other,-1,M,0,1
7936,Caucasian,-18,M,1,2
7942,African-American,0,F,1,3
7943,Hispanic,-1,M,0,1
7944,Caucasian,-17,M,0,1
7945,Caucasian,-3,F,0,1
7946,Caucasian,0,F,0,1
7948,African-American,-1,F,0,2
7949,Caucasian,0,M,0,1
7952,African-American,650,F,0,2
7953,Hispanic,-1,F,0,1
7955,African-American,0,F,1,2
7958,Caucasian,-1,M,0,1
7960,Caucasian,-2,M,1,1
7962,African-American,0,F,0,1
7963,Hispanic,-1,M,0,1
7964,African-American,0,M,0,1
7966,African-American,-1,F,1,3
7968,African-American,0,F,1,2
7969,Hispanic,-1,F,0,1
7971,Caucasian,-1,F,1,2
7972,Caucasian,-1,F,0,1
7973,African-American,-1,M,0,2
7974,African-American,-1,M,1,1
7975,Caucasian,-1,F,1,3
7976,Caucasian,-63,F,1,3
7977,African-American,-1,M,0,3
7979,Caucasian,-1,F,1,2
7981,Caucasian,-1,F,0,2
7983,African-American,-1,M,0,1
7985,African-American,-1,F,0,1
7986,African-American,-1,F,1,1
7987,Caucasian,-1,F,1,3
7988,African-American,-1,F,1,1
7989,African-American,-35,F,1,2
7991,African-American,264,M,0,2
7992,Caucasian,248,F,1,2
7993,Caucasian,-69,F,1,2
7994,Hispanic,-8,F,1,1
7997,African-American,-1,F,1,3
8000,African-American,-1,F,1,1
8002,African-American,-17,M,0,2
8003,Caucasian,-1,F,0,1
8004,Caucasian,-1,F,1,2
8007,African-American,0,F,0,3
8008,African-American,-1,M,0,2
8009,African-American,-1,F,1,3
8010,Caucasian,-3,M,0,1
8014,African-American,-1,M,1,1
8016,African-American,-22,F,1,2
8018,Caucasian,-1,F,1,2
8019,Caucasian,-3,F,0,1
8021,Caucasian,-24,F,0,1
8022,African-American,0,F,1,2
8023,African-American,-2,M,1,1
8024,African-American,-1,M,1,2
8026,African-American,0,F,1,1
8027,Caucasian,-1,M,1,1
8028,Caucasian,0,F,1,3
8030,African-American,-1,M,1,3
8031,African-American,-1,M,1,3
8032,Caucasian,0,M,0,1
8035,African-American,-1,M,1,3
8036,Hispanic,-3,M,0,1
8038,African-American,-1,F,0,1
8039,Caucasian,-3,M,0,1
8040,African-American,-1,F,0,1
8041,Hispanic,-1,F,1,1
8042,Other,-1,M,0,1
8045,Caucasian,0,F,1,3
8046,African-American,-1,F,1,3
8047,African-American,-1,F,0,1
8048,Caucasian,-1,F,0,1
8049,Caucasian,0,M,0,1
8050,Caucasian,-2,F,0,1
8052,African-American,126,M,1,3
8053,African-American,-1,F,1,2
8054,African-American,-1,F,0,1
8056,African-American,0,M,0,1
8059,Caucasian,0,M,1,1
8060,Caucasian,-1,F,0,1
8061,Caucasian,-1,F,0,2
8062,African-American,-1,F,1,3
8063,Caucasian,-14,F,0,1
8065,African-American,-1,M,1,1
